,B cells,CD4+ T cells,CD8+ T cells,Dendritic cells,Endothelial,Epithelial,Fibroblasts,Macrophages,NK cells,Plasma cells,Unassigned,n_cells,spot_x,spot_y
spot_2672,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.4166666666666667,0.25,0.0,0.0,0.0,12,,
spot_2673,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.5555555555555556,0.2777777777777778,0.0,0.0,0.0,18,,
spot_2674,0.0,0.0,0.20833333333333334,0.0,0.20833333333333334,0.041666666666666664,0.20833333333333334,0.3333333333333333,0.0,0.0,0.0,24,,
spot_2675,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2222222222222222,9,,
spot_2676,0.0,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.4074074074074074,0.14814814814814814,0.0,0.0,0.0,27,,
spot_2677,0.0,0.1111111111111111,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,0.25925925925925924,0.25925925925925924,0.0,0.0,0.037037037037037035,27,,
spot_2678,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.375,0.375,0.0,0.0,0.0,24,,
spot_2679,0.0,0.030303030303030304,0.21212121212121213,0.06060606060606061,0.12121212121212122,0.0,0.24242424242424243,0.30303030303030304,0.0,0.0,0.030303030303030304,33,,
spot_2771,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.375,8,,
spot_2772,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.625,8,,
spot_2773,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,6,,
spot_2774,0.0,0.041666666666666664,0.08333333333333333,0.0,0.125,0.0,0.4583333333333333,0.25,0.0,0.0,0.041666666666666664,24,,
spot_2775,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.4117647058823529,0.23529411764705882,0.0,0.0,0.23529411764705882,17,,
spot_2776,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,12,,
spot_2777,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,9,,
spot_2778,0.0,0.0,0.125,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.25,8,,
spot_2779,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.625,0.0,0.0,0.0,8,,
spot_2780,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.6190476190476191,0.19047619047619047,0.0,0.0,0.09523809523809523,21,,
spot_2781,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.4444444444444444,9,,
spot_2782,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.25,0.25,0.0,0.0,0.16666666666666666,12,,
spot_2783,0.0,0.047619047619047616,0.23809523809523808,0.0,0.09523809523809523,0.047619047619047616,0.2857142857142857,0.23809523809523808,0.0,0.0,0.047619047619047616,21,,
spot_2784,0.0,0.05263157894736842,0.3157894736842105,0.0,0.0,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.0,0.0,0.0,19,,
spot_2785,0.0,0.0,0.12,0.0,0.16,0.0,0.28,0.36,0.0,0.0,0.08,25,,
spot_2786,0.0,0.0,0.125,0.0,0.1875,0.0625,0.1875,0.375,0.0,0.0,0.0625,16,,
spot_2787,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.4117647058823529,0.0,0.0,0.058823529411764705,17,,
spot_2788,0.0,0.047619047619047616,0.0,0.047619047619047616,0.3333333333333333,0.0,0.3333333333333333,0.19047619047619047,0.0,0.0,0.047619047619047616,21,,
spot_2789,0.0,0.15384615384615385,0.3076923076923077,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,13,,
spot_2790,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.05555555555555555,0.3888888888888889,0.2777777777777778,0.0,0.0,0.05555555555555555,18,,
spot_2791,0.0,0.21052631578947367,0.0,0.05263157894736842,0.05263157894736842,0.0,0.42105263157894735,0.2631578947368421,0.0,0.0,0.0,19,,
spot_2792,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.3333333333333333,0.26666666666666666,0.2,0.0,0.0,0.0,15,,
spot_2793,0.0,0.05714285714285714,0.2571428571428571,0.02857142857142857,0.05714285714285714,0.0,0.37142857142857144,0.2,0.0,0.0,0.02857142857142857,35,,
spot_2886,0.0,0.0,0.06666666666666667,0.0,0.0,0.4666666666666667,0.06666666666666667,0.2,0.0,0.0,0.2,15,,
spot_2887,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,9,,
spot_2888,0.0,0.0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.0,0.0,0.2,15,,
spot_2889,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.0,0.23076923076923078,13,,
spot_2890,0.0,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.47368421052631576,0.21052631578947367,0.0,0.0,0.10526315789473684,19,,
spot_2891,0.0,0.0,0.0,0.1,0.1,0.0,0.6,0.2,0.0,0.0,0.0,10,,
spot_2892,0.0,0.2,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.3,10,,
spot_2893,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.0,0.0,0.0,14,,
spot_2894,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,12,,
spot_2895,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.3333333333333333,0.26666666666666666,0.0,0.0,0.13333333333333333,15,,
spot_2896,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,11,,
spot_2897,0.0,0.05,0.1,0.0,0.1,0.05,0.2,0.5,0.0,0.0,0.0,20,,
spot_2898,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,7,,
spot_2899,0.0,0.05555555555555555,0.2777777777777778,0.0,0.0,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.0,0.0,0.05555555555555555,18,,
spot_2900,0.0,0.08695652173913043,0.4782608695652174,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.0,0.0,0.043478260869565216,23,,
spot_2901,0.0,0.047619047619047616,0.23809523809523808,0.0,0.09523809523809523,0.0,0.38095238095238093,0.23809523809523808,0.0,0.0,0.0,21,,
spot_2902,0.0,0.0,0.23529411764705882,0.0,0.058823529411764705,0.058823529411764705,0.4117647058823529,0.17647058823529413,0.0,0.0,0.058823529411764705,17,,
spot_2903,0.0,0.05,0.2,0.0,0.05,0.05,0.3,0.2,0.0,0.0,0.15,20,,
spot_2904,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.3888888888888889,0.16666666666666666,0.0,0.0,0.0,18,,
spot_2905,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.5,0.2777777777777778,0.0,0.0,0.0,18,,
spot_2906,0.0,0.0,0.3333333333333333,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.38095238095238093,0.09523809523809523,0.0,0.0,0.0,21,,
spot_2907,0.0,0.09090909090909091,0.24242424242424243,0.0,0.06060606060606061,0.09090909090909091,0.21212121212121213,0.30303030303030304,0.0,0.0,0.0,33,,
spot_2908,0.0,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.36363636363636365,0.3181818181818182,0.0,0.0,0.045454545454545456,22,,
spot_3000,0.0,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.0,0.0,0.15384615384615385,13,,
spot_3001,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.7058823529411765,0.0,0.0,0.11764705882352941,17,,
spot_3002,0.0,0.0625,0.0625,0.125,0.1875,0.0625,0.375,0.0625,0.0,0.0,0.0625,16,,
spot_3003,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,12,,
spot_3004,0.0,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.0,0.0,0.0,17,,
spot_3005,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,7,,
spot_3006,0.0,0.1111111111111111,0.3333333333333333,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.0,0.0,0.05555555555555555,18,,
spot_3007,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.13333333333333333,0.0,0.0,0.13333333333333333,15,,
spot_3008,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,12,,
spot_3009,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.07692307692307693,13,,
spot_3010,0.0,0.0,0.25,0.0,0.1875,0.0,0.25,0.3125,0.0,0.0,0.0,16,,
spot_3011,0.0,0.04,0.04,0.0,0.04,0.12,0.24,0.52,0.0,0.0,0.0,25,,
spot_3012,0.0,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.4230769230769231,0.15384615384615385,0.0,0.0,0.038461538461538464,26,,
spot_3013,0.0,0.0,0.3333333333333333,0.0,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.0,0.047619047619047616,21,,
spot_3014,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.23076923076923078,0.0,0.0,0.07692307692307693,26,,
spot_3015,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,0.2777777777777778,0.4444444444444444,0.0,0.0,0.05555555555555555,18,,
spot_3016,0.0,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,13,,
spot_3017,0.0,0.041666666666666664,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.125,24,,
spot_3018,0.0,0.1,0.15,0.0,0.0,0.15,0.3,0.3,0.0,0.0,0.0,20,,
spot_3019,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.3888888888888889,0.3333333333333333,0.0,0.0,0.05555555555555555,18,,
spot_3020,0.0,0.0,0.125,0.0,0.125,0.125,0.5,0.125,0.0,0.0,0.0,8,,
spot_3021,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,4,,
spot_3022,0.0,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.2962962962962963,0.2962962962962963,0.0,0.0,0.0,27,,
spot_3115,0.0,0.0,0.1,0.0,0.05,0.05,0.5,0.2,0.0,0.0,0.1,20,,
spot_3116,0.0,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.18181818181818182,11,,
spot_3117,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,7,,
spot_3118,0.0,0.0625,0.1875,0.0,0.0625,0.0625,0.25,0.25,0.0,0.0,0.125,16,,
spot_3119,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,6,,
spot_3120,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,11,,
spot_3121,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.0,0.0,0.07142857142857142,14,,
spot_3122,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.25,0.16666666666666666,0.0,0.0,0.16666666666666666,12,,
spot_3123,0.0,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,14,,
spot_3124,0.0,0.0,0.0625,0.0,0.125,0.125,0.25,0.1875,0.0,0.0,0.25,16,,
spot_3125,0.0,0.04,0.28,0.0,0.04,0.08,0.2,0.36,0.0,0.0,0.0,25,,
spot_3126,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.2222222222222222,0.5,0.0,0.0,0.1111111111111111,18,,
spot_3127,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.3157894736842105,0.47368421052631576,0.0,0.0,0.05263157894736842,19,,
spot_3128,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.05555555555555555,0.16666666666666666,0.4444444444444444,0.0,0.0,0.05555555555555555,18,,
spot_3129,0.0,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.17647058823529413,0.0,0.0,0.0,17,,
spot_3130,0.0,0.04,0.04,0.04,0.04,0.0,0.44,0.28,0.0,0.0,0.12,25,,
spot_3131,0.0,0.0,0.18181818181818182,0.0,0.0,0.36363636363636365,0.45454545454545453,0.0,0.0,0.0,0.0,11,,
spot_3132,0.0,0.05263157894736842,0.21052631578947367,0.0,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.0,0.0,0.0,19,,
spot_3133,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.5714285714285714,0.09523809523809523,0.0,0.0,0.0,21,,
spot_3134,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.5,0.07142857142857142,0.0,0.0,0.07142857142857142,14,,
spot_3135,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.5882352941176471,0.058823529411764705,0.0,0.0,0.11764705882352941,17,,
spot_3136,0.0,0.058823529411764705,0.17647058823529413,0.0,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,17,,
spot_3137,0.0,0.10344827586206896,0.1724137931034483,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.41379310344827586,0.0,0.0,0.034482758620689655,29,,
spot_3229,0.0,0.0,0.2,0.06666666666666667,0.0,0.26666666666666666,0.0,0.3333333333333333,0.0,0.0,0.13333333333333333,15,,
spot_3230,0.0,0.0625,0.125,0.0,0.0625,0.0625,0.25,0.375,0.0,0.0,0.0625,16,,
spot_3231,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.0,0.0,0.16666666666666666,12,,
spot_3232,0.0,0.0,0.25,0.0625,0.0,0.125,0.1875,0.3125,0.0,0.0,0.0625,16,,
spot_3233,0.0,0.0,0.0,0.0,0.1875,0.0625,0.4375,0.1875,0.0,0.0,0.125,16,,
spot_3234,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,10,,
spot_3235,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,11,,
spot_3236,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,14,,
spot_3237,0.0,0.13333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,0.06666666666666667,15,,
spot_3238,0.0,0.08695652173913043,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.391304347826087,0.0,0.0,0.043478260869565216,23,,
spot_3239,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.0,0.0,0.0,15,,
spot_3240,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,11,,
spot_3241,0.0,0.08695652173913043,0.17391304347826086,0.0,0.0,0.08695652173913043,0.4782608695652174,0.17391304347826086,0.0,0.0,0.0,23,,
spot_3242,0.0,0.0,0.10526315789473684,0.0,0.0,0.15789473684210525,0.3684210526315789,0.21052631578947367,0.0,0.0,0.15789473684210525,19,,
spot_3243,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.36363636363636365,0.3181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,22,,
spot_3244,0.0,0.0,0.0,0.0,0.125,0.0625,0.5,0.3125,0.0,0.0,0.0,16,,
spot_3245,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.5882352941176471,0.23529411764705882,0.0,0.0,0.11764705882352941,17,,
spot_3246,0.0,0.07692307692307693,0.23076923076923078,0.0,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,13,,
spot_3247,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.0,0.0,0.0,14,,
spot_3248,0.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.19047619047619047,0.047619047619047616,0.5238095238095238,0.0,0.0,0.047619047619047616,21,,
spot_3249,0.0,0.0,0.17647058823529413,0.0,0.0,0.11764705882352941,0.4117647058823529,0.29411764705882354,0.0,0.0,0.0,17,,
spot_3250,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.0,0.0,0.06666666666666667,15,,
spot_3251,0.0,0.041666666666666664,0.20833333333333334,0.0,0.041666666666666664,0.0,0.4166666666666667,0.25,0.0,0.0,0.041666666666666664,24,,
spot_3344,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.2727272727272727,11,,
spot_3345,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.6470588235294118,0.17647058823529413,0.0,0.0,0.0,17,,
spot_3346,0.0,0.0625,0.25,0.0,0.0625,0.0625,0.0625,0.25,0.0,0.0,0.25,16,,
spot_3347,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,13,,
spot_3348,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,11,,
spot_3349,0.0,0.125,0.0,0.0,0.0,0.125,0.1875,0.5,0.0,0.0,0.0625,16,,
spot_3350,0.0,0.05,0.0,0.0,0.05,0.1,0.75,0.05,0.0,0.0,0.0,20,,
spot_3351,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.1,0.0,0.0,0.2,10,,
spot_3352,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.11764705882352941,0.5882352941176471,0.0,0.0,0.11764705882352941,17,,
spot_3353,0.0,0.0,0.125,0.0625,0.0,0.0625,0.375,0.25,0.0,0.0,0.125,16,,
spot_3354,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5,0.4166666666666667,0.0,0.0,0.0,12,,
spot_3355,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.5,0.42857142857142855,0.0,0.0,0.0,14,,
spot_3356,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.19047619047619047,0.19047619047619047,0.42857142857142855,0.0,0.0,0.0,21,,
spot_3357,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.6111111111111112,0.3333333333333333,0.0,0.0,0.0,18,,
spot_3358,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,7,,
spot_3359,0.0,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,18,,
spot_3360,0.0,0.1,0.0,0.0,0.1,0.0,0.7,0.1,0.0,0.0,0.0,10,,
spot_3361,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,9,,
spot_3362,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.6,0.13333333333333333,0.0,0.0,0.0,15,,
spot_3363,0.0,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.0,0.0,0.0,13,,
spot_3364,0.0,0.0,0.0,0.0,0.0,0.125,0.4375,0.1875,0.0,0.0,0.25,16,,
spot_3365,0.0,0.0,0.11764705882352941,0.0,0.0,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.0,0.0,0.058823529411764705,17,,
spot_3366,0.0,0.05555555555555555,0.0,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.0,0.0,0.0,18,,
spot_3458,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.25,0.0,0.0,0.125,8,,
spot_3459,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.08333333333333333,12,,
spot_3460,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,9,,
spot_3461,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.6190476190476191,0.0,0.0,0.047619047619047616,21,,
spot_3462,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,7,,
spot_3463,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.07142857142857142,14,,
spot_3464,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,9,,
spot_3465,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.0,0.07692307692307693,13,,
spot_3466,0.0,0.1,0.1,0.0,0.2,0.2,0.1,0.3,0.0,0.0,0.0,10,,
spot_3467,0.0,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,14,,
spot_3468,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,13,,
spot_3469,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,11,,
spot_3470,0.0,0.1,0.2,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,10,,
spot_3471,0.0,0.0,0.07142857142857142,0.0,0.0,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.0,0.0,0.07142857142857142,14,,
spot_3472,0.0,0.0,0.1,0.1,0.0,0.2,0.4,0.1,0.0,0.0,0.1,10,,
spot_3473,0.0,0.0,0.2,0.1,0.0,0.2,0.5,0.0,0.0,0.0,0.0,10,,
spot_3474,0.0,0.0625,0.125,0.0,0.0625,0.0,0.5,0.1875,0.0,0.0,0.0625,16,,
spot_3475,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.16666666666666666,0.5555555555555556,0.05555555555555555,0.05555555555555555,0.0,0.0,18,,
spot_3476,0.0,0.0,0.125,0.0625,0.1875,0.0625,0.4375,0.0625,0.0,0.0,0.0625,16,,
spot_3477,0.0,0.0,0.4,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,10,,
spot_3478,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,12,,
spot_3479,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.0,0.0,0.07142857142857142,14,,
spot_3480,0.0,0.0,0.125,0.0,0.0,0.125,0.625,0.125,0.0,0.0,0.0,16,,
spot_3573,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.42105263157894735,0.42105263157894735,0.0,0.0,0.0,19,,
spot_3574,0.0,0.0,0.04,0.0,0.08,0.0,0.84,0.0,0.0,0.0,0.04,25,,
spot_3575,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,9,,
spot_3576,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.0,0.0,0.46153846153846156,13,,
spot_3577,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.36363636363636365,11,,
spot_3578,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.0,0.07692307692307693,13,,
spot_3579,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,12,,
spot_3580,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,14,,
spot_3581,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.0,0.0,0.0,11,,
spot_3582,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.3888888888888889,0.4444444444444444,0.0,0.0,0.0,18,,
spot_3583,0.0,0.0,0.0625,0.0,0.125,0.0625,0.375,0.1875,0.0,0.0,0.1875,16,,
spot_3584,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.5789473684210527,0.2631578947368421,0.0,0.0,0.0,19,,
spot_3585,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,6,,
spot_3586,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,9,,
spot_3587,0.0,0.04,0.04,0.04,0.04,0.04,0.64,0.12,0.0,0.0,0.04,25,,
spot_3588,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.0,0.18181818181818182,11,,
spot_3589,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.26666666666666666,0.3333333333333333,0.2,0.0,0.0,0.0,15,,
spot_3590,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.5,0.21428571428571427,0.0,0.0,0.07142857142857142,14,,
spot_3591,0.0,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,0.3684210526315789,0.2631578947368421,0.0,0.0,0.0,19,,
spot_3592,0.0,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.0,0.0,0.07692307692307693,13,,
spot_3593,0.0,0.0,0.0,0.0,0.11764705882352941,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.0,0.0,0.0,17,,
spot_3594,0.0,0.0,0.1875,0.0,0.0,0.1875,0.375,0.25,0.0,0.0,0.0,16,,
spot_3595,0.0,0.04,0.08,0.08,0.04,0.08,0.44,0.24,0.0,0.0,0.0,25,,
